ZipCode,StateName,CountyName,City,latitude,longitude
62413,Illinois,Clark,Annapolis,39.1179,-87.8029
62449,Illinois,Clark,Oblong,39.001,-87.895
62442,Illinois,Clark,Martinsville,39.3174,-87.8707
62474,Illinois,Clark,Westfield,39.4564,-87.9961
62423,Illinois,Clark,Dennison,39.449,-87.5867
62477,Illinois,Clark,West union,39.2402,-87.6512
62448,Illinois,Clay,Newton,38.9847,-88.1704
62426,Illinois,Clay,Edgewood,38.9021,-88.6645
62858,Illinois,Clay,Louisville,38.7718,-88.5065
62899,Illinois,Clay,Xenia,38.6359,-88.6348
62838,Illinois,Clay,Farina,38.8469,-88.7614
62839,Illinois,Clay,Flora,38.6703,-88.4919
62868,Illinois,Clay,Noble,38.7119,-88.219
62879,Illinois,Clay,Sailor springs,38.7639,-88.3631
62443,Illinois,Clay,Mason,38.9645,-88.6234
62424,Illinois,Clay,Dieterich,39.0319,-88.4074
62824,Illinois,Clay,Clay city,38.6695,-88.3516
62854,Illinois,Clay,Kinmundy,38.7559,-88.813
62434,Illinois,Clay,Ingraham,38.8284,-88.3204
62219,Illinois,Clinton,Beckemeyer,38.6058,-89.4319
62882,Illinois,Clinton,Sandoval,38.6131,-89.114
62252,Illinois,Clinton,Huey,38.6018,-89.2915
62250,Illinois,Clinton,Hoffman,38.5408,-89.2661
62266,Illinois,Clinton,New memphis,38.4857,-89.6816
62215,Illinois,Clinton,Albers,38.532,-89.6202
62801,Illinois,Clinton,Centralia,38.5241,-89.1365
62875,Illinois,Clinton,Patoka,38.7549,-89.0942
62216,Illinois,Clinton,Aviston,38.6089,-89.6034
62230,Illinois,Clinton,Breese,38.6188,-89.5284
62265,Illinois,Clinton,New baden,38.5315,-89.6922
62218,Illinois,Clinton,Bartelso,38.5385,-89.4578
62245,Illinois,Clinton,Germantown,38.5487,-89.5413
62258,Illinois,Clinton,Mascoutah,38.4745,-89.7877
62293,Illinois,Clinton,Trenton,38.6191,-89.6447
62447,Illinois,Coles,Neoga,39.322,-88.4503
61920,Illinois,Coles,Charleston,39.4869,-88.1761
62469,Illinois,Coles,Trilla,39.3938,-88.3488
62440,Illinois,Coles,Lerna,39.3958,-88.253
61931,Illinois,Coles,Humboldt,39.6012,-88.3141
61943,Illinois,Coles,Oakland,39.6516,-88.0253
61911,Illinois,Coles,Arthur,39.7077,-88.4555
61930,Illinois,Coles,Hindsboro,39.7018,-88.1486
61910,Illinois,Coles,Arcola,39.687,-88.3037
61938,Illinois,Coles,Mattoon,39.4802,-88.3762
61951,Illinois,Coles,Sullivan,39.5934,-88.6038
61928,Illinois,Coles,Gays,39.4796,-88.5242
60067,Illinois,Cook,Palatine,42.1139,-88.0429
60056,Illinois,Cook,Mount prospect,42.0624,-87.9377
60029,Illinois,Cook,Golf,42.058,-87.7916
60305,Illinois,Cook,River forest,41.8951,-87.8159
60417,Illinois,Cook,Crete,41.439,-87.6027
60422,Illinois,Cook,Flossmoor,41.5406,-87.6837
60462,Illinois,Cook,Orland park,41.6194,-87.8423
60455,Illinois,Cook,Bridgeview,41.7431,-87.8066
60456,Illinois,Cook,Hometown,41.7311,-87.7315
60463,Illinois,Cook,Palos heights,41.6621,-87.7927
60525,Illinois,Cook,La grange,41.7842,-87.8689
60162,Illinois,Cook,Hillside,41.8725,-87.9016
60619,Illinois,Cook,Chicago,41.7458,-87.6054
60654,Illinois,Cook,Chicago,41.8923,-87.6373
60632,Illinois,Cook,Chicago,41.8093,-87.7052
60682,Illinois,Cook,Chicago,41.837,-87.685
60689,Illinois,Cook,Chicago,41.8745,-87.6353
60684,Illinois,Cook,Chicago,41.8119,-87.6873
60669,Illinois,Cook,Chicago,41.8119,-87.6873
60068,Illinois,Cook,Park ridge,42.0122,-87.8417
60090,Illinois,Cook,Wheeling,42.134,-87.9341
60091,Illinois,Cook,Wilmette,42.0765,-87.7246
60089,Illinois,Cook,Buffalo grove,42.1598,-87.9644
60053,Illinois,Cook,Morton grove,42.0431,-87.7899
60203,Illinois,Cook,Evanston,42.0485,-87.7176
60192,Illinois,Cook,Hoffman estates,42.0428,-88.0798
60402,Illinois,Cook,Berwyn,41.8347,-87.7914
60303,Illinois,Cook,Oak park,41.885,-87.7845
60172,Illinois,Cook,Roselle,41.9798,-88.0857
60195,Illinois,Cook,Schaumburg,42.0764,-88.1093
60176,Illinois,Cook,Schiller park,41.9563,-87.8692
60439,Illinois,Cook,Lemont,41.7074,-87.9756
60423,Illinois,Cook,Frankfort,41.5094,-87.8248
60457,Illinois,Cook,Hickory hills,41.7262,-87.8289
60523,Illinois,Cook,Oak brook,41.8371,-87.9638
60480,Illinois,Cook,Willow springs,41.7364,-87.8786
60163,Illinois,Cook,Berkeley,41.8888,-87.909
60558,Illinois,Cook,Western springs,41.8049,-87.8995
60615,Illinois,Cook,Chicago,41.8022,-87.6006
60616,Illinois,Cook,Chicago,41.8426,-87.6306
60608,Illinois,Cook,Chicago,41.8515,-87.6694
60620,Illinois,Cook,Chicago,41.7411,-87.6543
60651,Illinois,Cook,Chicago,41.9025,-87.7393
60659,Illinois,Cook,Chicago,41.9972,-87.7166
60706,Illinois,Cook,Harwood heights,41.9643,-87.8162
60653,Illinois,Cook,Chicago,41.8196,-87.6126
60639,Illinois,Cook,Chicago,41.9202,-87.7535
60624,Illinois,Cook,Chicago,41.8804,-87.7223
60647,Illinois,Cook,Chicago,41.9209,-87.7043
60011,Illinois,Cook,Barrington,42.3228,-87.6101
60690,Illinois,Cook,Chicago,41.8119,-87.6873
60006,Illinois,Cook,Arlington heights,42.0884,-87.9806
60695,Illinois,Cook,Chicago,41.8839,-87.6317
60687,Illinois,Cook,Chicago,41.8119,-87.6873
60678,Illinois,Cook,Chicago,41.8119,-87.6873
60685,Illinois,Cook,Chicago,41.8119,-87.6873
60196,Illinois,Cook,Schaumburg,42.0564,-88.0725
60070,Illinois,Cook,Prospect heights,42.1058,-87.9395
60026,Illinois,Cook,Glenview,42.0698,-87.7878
60008,Illinois,Cook,Rolling meadows,42.073,-88.0191
60301,Illinois,Cook,Oak park,41.8886,-87.7986
60411,Illinois,Cook,Chicago heights,41.5087,-87.5904
60415,Illinois,Cook,Chicago ridge,41.7017,-87.7774
60169,Illinois,Cook,Hoffman estates,42.0493,-88.1065
60438,Illinois,Cook,Lansing,41.566,-87.5446
60428,Illinois,Cook,Markham,41.5998,-87.6906
60458,Illinois,Cook,Justice,41.7447,-87.8346
60425,Illinois,Cook,Glenwood,41.5467,-87.6126
60418,Illinois,Cook,Crestwood,41.6446,-87.7415
60513,Illinois,Cook,Brookfield,41.8217,-87.8492
60501,Illinois,Cook,Summit argo,41.7801,-87.824
60103,Illinois,Cook,Bartlett,41.9794,-88.2063
60102,Illinois,Cook,Algonquin,42.1641,-88.3064
60154,Illinois,Cook,Westchester,41.8524,-87.8845
60155,Illinois,Cook,Broadview,41.8577,-87.8562
60609,Illinois,Cook,Chicago,41.8097,-87.6533
60803,Illinois,Cook,Alsip,41.6721,-87.7357
60675,Illinois,Cook,Chicago,41.8119,-87.6873
60633,Illinois,Cook,Chicago,41.6642,-87.5612
60634,Illinois,Cook,Chicago,41.9463,-87.8061
60645,Illinois,Cook,Chicago,42.0086,-87.6947
60208,Illinois,Cook,Evanston,42.0586,-87.6845
60699,Illinois,Cook,Chicago,41.8119,-87.6873
60038,Illinois,Cook,Palatine,42.098,-88.0141
60668,Illinois,Cook,Chicago,41.8119,-87.6873
60701,Illinois,Cook,Chicago,41.8119,-87.6873
60062,Illinois,Cook,Northbrook,42.1254,-87.8465
60016,Illinois,Cook,Des plaines,42.0467,-87.8859
60015,Illinois,Cook,Deerfield,42.1705,-87.859
60018,Illinois,Cook,Des plaines,42.0155,-87.8687
60043,Illinois,Cook,Kenilworth,42.0884,-87.7165
60409,Illinois,Cook,Calumet city,41.6153,-87.5483
60443,Illinois,Cook,Matteson,41.5102,-87.7406
60465,Illinois,Cook,Palos hills,41.7004,-87.8263
60469,Illinois,Cook,Posen,41.6277,-87.6872
60471,Illinois,Cook,Richton park,41.4819,-87.7238
60131,Illinois,Cook,Franklin park,41.9339,-87.8734
60153,Illinois,Cook,Maywood,41.8793,-87.8433
60613,Illinois,Cook,Chicago,41.9543,-87.6575
60622,Illinois,Cook,Chicago,41.9019,-87.6779
60804,Illinois,Cook,Cicero,41.8378,-87.7602
60649,Illinois,Cook,Chicago,41.762,-87.5703
60652,Illinois,Cook,Chicago,41.7454,-87.7135
60631,Illinois,Cook,Chicago,41.9951,-87.8082
60640,Illinois,Cook,Chicago,41.9719,-87.6624
60626,Illinois,Cook,Chicago,42.0095,-87.6689
60630,Illinois,Cook,Chicago,41.9699,-87.7603
60636,Illinois,Cook,Chicago,41.776,-87.6674
60643,Illinois,Cook,Chicago,41.6996,-87.6628
60499,Illinois,Cook,Bedford park,41.8119,-87.6873
60082,Illinois,Cook,Techny,42.1164,-87.8121
60076,Illinois,Cook,Skokie,42.0362,-87.7328
60202,Illinois,Cook,Evanston,42.0302,-87.6865
60093,Illinois,Cook,Winnetka,42.1054,-87.7535
60005,Illinois,Cook,Arlington heights,42.0639,-87.9856
60194,Illinois,Cook,Schaumburg,42.0289,-88.1167
60302,Illinois,Cook,Oak park,41.8925,-87.7895
60164,Illinois,Cook,Melrose park,41.9214,-87.8924
60448,Illinois,Cook,Mokena,41.5342,-87.8911
60453,Illinois,Cook,Oak lawn,41.7143,-87.7516
60459,Illinois,Cook,Burbank,41.7447,-87.7699
60487,Illinois,Cook,Tinley park,41.5636,-87.8342
60466,Illinois,Cook,Park forest,41.479,-87.6828
60120,Illinois,Cook,Elgin,42.0384,-88.2606
60546,Illinois,Cook,Riverside,41.8379,-87.8213
60605,Illinois,Cook,Chicago,41.8713,-87.6277
60607,Illinois,Cook,Chicago,41.8721,-87.6578
60612,Illinois,Cook,Chicago,41.8805,-87.6873
60621,Illinois,Cook,Chicago,41.775,-87.6421
60657,Illinois,Cook,Chicago,41.9399,-87.6528
60655,Illinois,Cook,Chicago,41.6948,-87.7038
60629,Illinois,Cook,Chicago,41.7781,-87.7069
60637,Illinois,Cook,Chicago,41.7813,-87.6051
60641,Illinois,Cook,Chicago,41.9453,-87.7474
60625,Illinois,Cook,Chicago,41.9703,-87.7042
60646,Illinois,Cook,Chicago,41.993,-87.7596
60602,Illinois,Cook,Chicago,41.8829,-87.6321
60159,Illinois,Cook,Schaumburg,42.0334,-88.0834
60673,Illinois,Cook,Chicago,41.8119,-87.6873
60694,Illinois,Cook,Chicago,41.8119,-87.6873
60095,Illinois,Cook,Palatine,42.1103,-88.0342
60055,Illinois,Cook,Palatine,42.098,-88.0141
60670,Illinois,Cook,Chicago,41.8119,-87.6873
60077,Illinois,Cook,Skokie,42.0345,-87.7541
60201,Illinois,Cook,Evanston,42.0546,-87.6943
60204,Illinois,Cook,Evanston,42.0411,-87.6901
60010,Illinois,Cook,Barrington,42.1614,-88.1383
60007,Illinois,Cook,Elk grove village,42.0076,-87.9931
60304,Illinois,Cook,Oak park,41.8725,-87.7877
60419,Illinois,Cook,Dolton,41.6257,-87.598
60445,Illinois,Cook,Midlothian,41.635,-87.7362
60452,Illinois,Cook,Oak forest,41.6077,-87.7542
60521,Illinois,Cook,Hinsdale,41.8001,-87.9287
60527,Illinois,Cook,Willowbrook,41.7447,-87.9334
60472,Illinois,Cook,Robbins,41.6423,-87.7089
60141,Illinois,Cook,Hines,41.8623,-87.8355
60130,Illinois,Cook,Forest park,41.8744,-87.8106
60107,Illinois,Cook,Streamwood,42.0225,-88.169
60160,Illinois,Cook,Melrose park,41.9003,-87.8581
60610,Illinois,Cook,Chicago,41.9033,-87.6336
60603,Illinois,Cook,Chicago,41.8798,-87.6285
60827,Illinois,Cook,Riverdale,41.6496,-87.6301
60714,Illinois,Cook,Niles,42.0312,-87.8112
60656,Illinois,Cook,Chicago,41.9735,-87.8658
60476,Illinois,Cook,Thornton,41.5727,-87.6078
60078,Illinois,Cook,Palatine,42.1103,-88.0342
60666,Illinois,Cook,Chicago,41.85,-87.6501
60454,Illinois,Cook,Oak lawn,41.8119,-87.6873
60065,Illinois,Cook,Northbrook,42.1275,-87.829
60697,Illinois,Cook,Chicago,41.8119,-87.6873
60074,Illinois,Cook,Palatine,42.1458,-88.023
60022,Illinois,Cook,Glencoe,42.1333,-87.7615
60004,Illinois,Cook,Arlington heights,42.112,-87.9792
60025,Illinois,Cook,Glenview,42.0758,-87.8223
60193,Illinois,Cook,Schaumburg,42.0144,-88.0935
60173,Illinois,Cook,Schaumburg,42.0581,-88.0482
60406,Illinois,Cook,Blue island,41.6582,-87.6795
60412,Illinois,Cook,Chicago heights,41.5061,-87.6356
60449,Illinois,Cook,Monee,41.4191,-87.7748
60426,Illinois,Cook,Harvey,41.6103,-87.6534
60430,Illinois,Cook,Homewood,41.5556,-87.6616
60477,Illinois,Cook,Tinley park,41.5825,-87.805
60482,Illinois,Cook,Worth,41.6895,-87.7863
60473,Illinois,Cook,South holland,41.5979,-87.5938
60478,Illinois,Cook,Country club hills,41.5637,-87.7247
60526,Illinois,Cook,La grange park,41.8318,-87.874
60484,Illinois,Cook,University park,41.4418,-87.7101
60534,Illinois,Cook,Lyons,41.813,-87.8236
60618,Illinois,Cook,Chicago,41.9464,-87.7042
60604,Illinois,Cook,Chicago,41.8785,-87.633
60606,Illinois,Cook,Chicago,41.8868,-87.6386
60617,Illinois,Cook,Chicago,41.7257,-87.556
60660,Illinois,Cook,Chicago,41.9909,-87.6629
60661,Illinois,Cook,Chicago,41.8814,-87.643
60712,Illinois,Cook,Lincolnwood,42.008,-87.7361
60805,Illinois,Cook,Evergreen park,41.722,-87.7024
60674,Illinois,Cook,Chicago,41.8119,-87.6873
60628,Illinois,Cook,Chicago,41.6934,-87.6243
60623,Illinois,Cook,Chicago,41.849,-87.7157
60677,Illinois,Cook,Chicago,41.8119,-87.6873
60681,Illinois,Cook,Chicago,41.8119,-87.6873
60688,Illinois,Cook,Chicago,41.8724,-87.6688
60017,Illinois,Cook,Des plaines,42.0288,-87.8944
60171,Illinois,Cook,River grove,41.9279,-87.8387
60165,Illinois,Cook,Stone park,41.903,-87.8811
60429,Illinois,Cook,Hazel crest,41.5738,-87.6849
60461,Illinois,Cook,Olympia fields,41.5134,-87.6742
60491,Illinois,Cook,Homer glen,41.6028,-87.9599
60464,Illinois,Cook,Palos park,41.6624,-87.8521
60467,Illinois,Cook,Orland park,41.6018,-87.8899
60475,Illinois,Cook,Steger,41.4686,-87.6386
60126,Illinois,Cook,Elmhurst,41.8927,-87.941
60133,Illinois,Cook,Hanover park,41.9995,-88.1451
60104,Illinois,Cook,Bellwood,41.8825,-87.8786
60118,Illinois,Cook,Dundee,42.0962,-88.2902
60611,Illinois,Cook,Chicago,41.8971,-87.6223
60614,Illinois,Cook,Chicago,41.9229,-87.6483
60707,Illinois,Cook,Elmwood park,41.9232,-87.8185
60638,Illinois,Cook,Chicago,41.7814,-87.7705
60642,Illinois,Cook,Chicago,41.9008,-87.6528
60644,Illinois,Cook,Chicago,41.8829,-87.7582
60601,Illinois,Cook,Chicago,41.8858,-87.6181
60161,Illinois,Cook,Melrose park,41.9006,-87.8567
60686,Illinois,Cook,Chicago,41.8756,-87.6378
60009,Illinois,Cook,Elk grove village,42.0039,-87.9703
60693,Illinois,Cook,Chicago,41.85,-87.6501
60168,Illinois,Cook,Schaumburg,42.0334,-88.0834
60179,Illinois,Cook,Hoffman estates,42.0793,-88.2237
62466,Illinois,Crawford,Sumner,38.7171,-87.8638
62433,Illinois,Crawford,Hutsonville,39.1064,-87.6695
62454,Illinois,Crawford,Robinson,39.007,-87.7484
62451,Illinois,Crawford,Palestine,39.0028,-87.6157
62421,Illinois,Crawford,Claremont,38.7429,-87.9727
62464,Illinois,Crawford,Stoy,38.9898,-87.8396
62427,Illinois,Crawford,Flat rock,38.9096,-87.6837
62445,Illinois,Cumberland,Montrose,39.1573,-88.335
62428,Illinois,Cumberland,Greenup,39.274,-88.1246
62468,Illinois,Cumberland,Toledo,39.2772,-88.2468
62432,Illinois,Cumberland,Hidalgo,39.1228,-88.1397
62462,Illinois,Cumberland,Sigel,39.2176,-88.4803
62436,Illinois,Cumberland,Jewett,39.2076,-88.2474
62467,Illinois,Cumberland,Teutopolis,39.132,-88.4767
60553,Illinois,DeKalb,Steward,41.8475,-89.0151
60112,Illinois,DeKalb,Cortland,41.92,-88.6887
60552,Illinois,DeKalb,Somonauk,41.6383,-88.6816
60548,Illinois,DeKalb,Sandwich,41.6353,-88.6393
61068,Illinois,DeKalb,Rochelle,41.9282,-89.071
60178,Illinois,DeKalb,Sycamore,41.9911,-88.6928
60531,Illinois,DeKalb,Leland,41.6066,-88.7716
60111,Illinois,DeKalb,Clare,42.0086,-88.8306
60115,Illinois,DeKalb,Dekalb,41.9008,-88.7548
61052,Illinois,DeKalb,Monroe center,42.105,-89.0169
60511,Illinois,DeKalb,Big rock,41.7593,-88.5376
60119,Illinois,DeKalb,Elburn,41.8824,-88.4611
60530,Illinois,DeKalb,Lee,41.7864,-88.9714
60556,Illinois,DeKalb,Waterman,41.7504,-88.7754
60550,Illinois,DeKalb,Shabbona,41.7638,-88.8752
60520,Illinois,DeKalb,Hinckley,41.7691,-88.6448
60150,Illinois,DeKalb,Malta,41.9183,-88.8688
60518,Illinois,DeKalb,Earlville,41.5859,-88.9103
60140,Illinois,DeKalb,Hampshire,42.0807,-88.517
60151,Illinois,DeKalb,Maple park,41.9232,-88.5999
60129,Illinois,DeKalb,Esmond,42.0225,-88.9439
61735,Illinois,De Witt,Dewitt,40.1848,-88.7637
61745,Illinois,De Witt,Heyworth,40.3307,-88.9776
61777,Illinois,De Witt,Wapella,40.2323,-88.9673
61750,Illinois,De Witt,Lane,40.1235,-88.8597
61756,Illinois,De Witt,Maroa,40.0342,-88.9578
61839,Illinois,De Witt,De land,40.1107,-88.6392
61727,Illinois,De Witt,Clinton,40.1487,-88.9627
61754,Illinois,De Witt,Mc lean,40.3282,-89.1645
61882,Illinois,De Witt,Weldon,40.1177,-88.7531
61778,Illinois,De Witt,Waynesville,40.2437,-89.1143
61842,Illinois,De Witt,Farmer city,40.2447,-88.6634
61752,Illinois,De Witt,Le roy,40.3468,-88.7598
61749,Illinois,De Witt,Kenney,40.0967,-89.0859
62512,Illinois,De Witt,Beason,40.1437,-89.1948
61941,Illinois,Douglas,Murdock,39.8009,-88.0784
61913,Illinois,Douglas,Atwood,39.8044,-88.4494
61919,Illinois,Douglas,Camargo,39.8,-88.1468
61917,Illinois,Douglas,Brocton,39.6923,-87.9263
61942,Illinois,Douglas,Newman,39.7848,-88.0001
60517,Illinois,DuPage,Woodridge,41.7518,-88.0489
60157,Illinois,DuPage,Medinah,41.9814,-88.0512
60502,Illinois,DuPage,Aurora,41.7845,-88.2616
60143,Illinois,DuPage,Itasca,41.972,-88.0202
60555,Illinois,DuPage,Warrenville,41.828,-88.1921
60559,Illinois,DuPage,Westmont,41.7728,-87.9757
60564,Illinois,DuPage,Naperville,41.704,-88.1952
60540,Illinois,DuPage,Naperville,41.7662,-88.141
60117,Illinois,DuPage,Bloomingdale,41.8397,-88.0887
60514,Illinois,DuPage,Clarendon hills,41.7965,-87.9569
60532,Illinois,DuPage,Lisle,41.7862,-88.0879
60106,Illinois,DuPage,Bensenville,41.9501,-87.945
60108,Illinois,DuPage,Bloomingdale,41.9483,-88.0782
60599,Illinois,DuPage,Fox valley,41.8397,-88.0887
60566,Illinois,DuPage,Naperville,41.8397,-88.0887
60187,Illinois,DuPage,Wheaton,41.8724,-88.1123
60188,Illinois,DuPage,Carol stream,41.9178,-88.137
60190,Illinois,DuPage,Winfield,41.8744,-88.1516
60567,Illinois,DuPage,Naperville,41.7859,-88.1473
60565,Illinois,DuPage,Naperville,41.7328,-88.1282
60522,Illinois,DuPage,Hinsdale,41.8397,-88.0887
60598,Illinois,DuPage,Aurora,41.8397,-88.0887
60189,Illinois,DuPage,Wheaton,41.8397,-88.0887
60186,Illinois,DuPage,West chicago,41.8848,-88.204
60184,Illinois,DuPage,Wayne,41.9525,-88.2536
60440,Illinois,DuPage,Bolingbrook,41.6976,-88.0873
60137,Illinois,DuPage,Glen ellyn,41.8661,-88.0648
60181,Illinois,DuPage,Villa park,41.8799,-87.9782
60185,Illinois,DuPage,West chicago,41.8886,-88.2022
60516,Illinois,DuPage,Downers grove,41.7602,-88.0159
60139,Illinois,DuPage,Glendale heights,41.9205,-88.0793
60101,Illinois,DuPage,Addison,41.9335,-88.0054
60122,Illinois,DuPage,Carol stream,42.0671,-88.305
60561,Illinois,DuPage,Darien,41.7434,-87.9805
60519,Illinois,DuPage,Eola,41.7775,-88.2428
60515,Illinois,DuPage,Downers grove,41.8034,-88.0138
60148,Illinois,DuPage,Lombard,41.8721,-88.016
60563,Illinois,DuPage,Naperville,41.7895,-88.169
60569,Illinois,DuPage,Aurora,41.8122,-88.2172
60191,Illinois,DuPage,Wood dale,41.9602,-87.981
60174,Illinois,DuPage,Saint charles,41.9194,-88.307
60504,Illinois,DuPage,Aurora,41.7523,-88.2453
60138,Illinois,DuPage,Glen ellyn,41.8775,-88.067
60199,Illinois,DuPage,Carol stream,41.8397,-88.0887
61955,Illinois,Edgar,Vermilion,39.5811,-87.5889
61876,Illinois,Edgar,Sidell,39.911,-87.8248
61949,Illinois,Edgar,Redmon,39.6453,-87.8617
61850,Illinois,Edgar,Indianola,39.9268,-87.7388
61924,Illinois,Edgar,Chrisman,39.7996,-87.6556
61932,Illinois,Edgar,Hume,39.8009,-87.8747
61870,Illinois,Edgar,Ridge farm,39.9155,-87.6346
61940,Illinois,Edgar,Metcalf,39.8008,-87.7955
62815,Illinois,Edwards,Bone gap,38.449,-88.0025
62844,Illinois,Edwards,Grayville,38.2627,-88.0035
62806,Illinois,Edwards,Albion,38.374,-88.0636
62833,Illinois,Edwards,Ellery,38.365,-88.1335
62818,Illinois,Edwards,Browns,38.3764,-87.9928
62476,Illinois,Edwards,West salem,38.5209,-88.0048
62479,Illinois,Effingham,Wheeler,39.0182,-88.3175
62473,Illinois,Effingham,Watson,38.9906,-88.5584
62418,Illinois,Effingham,Brownstown,38.9891,-88.9494
62401,Illinois,Effingham,Effingham,39.1217,-88.5611
62414,Illinois,Effingham,Beecher city,39.1835,-88.8038
62411,Illinois,Effingham,Altamont,39.0634,-88.7481
62461,Illinois,Effingham,Shumway,39.1881,-88.6418
62880,Illinois,Effingham,Saint peter,38.8697,-88.856
62444,Illinois,Effingham,Mode,39.2664,-88.7337
62458,Illinois,Effingham,Saint elmo,39.0315,-88.8552
62011,Illinois,Fayette,Bingham,39.1128,-89.2125
62885,Illinois,Fayette,Shobonier,38.8446,-89.079
62471,Illinois,Fayette,Vandalia,38.9439,-89.1041
62892,Illinois,Fayette,Vernon,38.8033,-89.083
62422,Illinois,Fayette,Cowden,39.2326,-88.8868
62431,Illinois,Fayette,Herrick,39.2245,-88.9812
62080,Illinois,Fayette,Ramsey,39.1445,-89.1087
60921,Illinois,Ford,Chatsworth,40.7484,-88.2937
61775,Illinois,Ford,Strawn,40.6476,-88.404
60927,Illinois,Ford,Clifton,40.9394,-87.9202
60929,Illinois,Ford,Cullom,40.8781,-88.2765
60946,Illinois,Ford,Kempton,40.9126,-88.209
60919,Illinois,Ford,Cabery,40.9819,-88.1921
60918,Illinois,Ford,Buckley,40.6018,-88.0361
60959,Illinois,Ford,Piper city,40.7556,-88.1873
60941,Illinois,Ford,Herscher,41.0464,-88.0858
60968,Illinois,Ford,Thawville,40.684,-88.0999
60955,Illinois,Ford,Onarga,40.712,-87.9958
61773,Illinois,Ford,Sibley,40.5823,-88.3815
60933,Illinois,Ford,Elliott,40.4648,-88.2712
60917,Illinois,Ford,Buckingham,41.0433,-88.1772
60948,Illinois,Ford,Loda,40.5241,-88.0927
61731,Illinois,Ford,Cropsey,40.603,-88.4943
60952,Illinois,Ford,Melvin,40.5714,-88.2551
60962,Illinois,Ford,Roberts,40.6193,-88.1804
62822,Illinois,Franklin,Christopher,37.9849,-89.0574
62999,Illinois,Franklin,Zeigler,37.8991,-89.0523
62810,Illinois,Franklin,Belle rive,38.2153,-88.7558
62932,Illinois,Franklin,Elkville,37.9155,-89.2336
62812,Illinois,Franklin,Benton,38.0,-88.9227
62896,Illinois,Franklin,West frankfort,37.8979,-88.9307
62860,Illinois,Franklin,Macedonia,38.013,-88.6961
62836,Illinois,Franklin,Ewing,38.0702,-88.8504
62983,Illinois,Franklin,Royalton,37.879,-89.1141
62897,Illinois,Franklin,Whittington,38.0872,-88.9014
62891,Illinois,Franklin,Valier,38.0222,-89.0351
62840,Illinois,Franklin,Frankfort heights,37.9943,-88.9417
62865,Illinois,Franklin,Mulkeytown,37.9687,-89.1159
62890,Illinois,Franklin,Thompsonville,37.8804,-88.7684
62884,Illinois,Franklin,Sesser,38.0894,-89.0574
62883,Illinois,Franklin,Scheller,38.1731,-89.0927
62874,Illinois,Franklin,Orient,37.9182,-88.9767
62825,Illinois,Franklin,Coello,37.9946,-89.0672
62819,Illinois,Franklin,Buckner,37.9764,-89.0209
62856,Illinois,Franklin,Logan,37.9559,-88.8403
61531,Illinois,Fulton,Farmington,40.6832,-90.035
61415,Illinois,Fulton,Avon,40.6549,-90.4461
61431,Illinois,Fulton,Ellisville,40.6047,-90.2875
61544,Illinois,Fulton,London mills,40.695,-90.2616
61563,Illinois,Fulton,Saint david,40.4912,-90.0505
61520,Illinois,Fulton,Canton,40.5601,-90.0242
61459,Illinois,Fulton,Marietta,40.4978,-90.3885
61432,Illinois,Fulton,Fairview,40.6442,-90.1653
61542,Illinois,Fulton,Lewistown,40.383,-90.1563
61553,Illinois,Fulton,Norris,40.6259,-90.0323
61433,Illinois,Fulton,Fiatt,40.5603,-90.1798
61427,Illinois,Fulton,Cuba,40.4995,-90.1811
61569,Illinois,Fulton,Trivoli,40.6795,-89.9135
61524,Illinois,Fulton,Dunfermline,40.4912,-90.0318
61477,Illinois,Fulton,Smithfield,40.4855,-90.2856
62644,Illinois,Fulton,Havana,40.3,-90.061
61482,Illinois,Fulton,Table grove,40.3784,-90.4239
61484,Illinois,Fulton,Vermont,40.3062,-90.422
61533,Illinois,Fulton,Glasford,40.576,-89.8113
61474,Illinois,Fulton,Saint augustine,40.7289,-90.3798
61501,Illinois,Fulton,Astoria,40.2311,-90.3443
61519,Illinois,Fulton,Bryant,40.4663,-90.091
61441,Illinois,Fulton,Ipava,40.3594,-90.2967
61543,Illinois,Fulton,Liverpool,40.3902,-90.0026
62821,Illinois,Gallatin,Carmi,38.0808,-88.167
62867,Illinois,Gallatin,New haven,37.8999,-88.1285
62984,Illinois,Gallatin,Shawneetown,37.7132,-88.1785
62930,Illinois,Gallatin,Eldorado,37.8139,-88.4434
62979,Illinois,Gallatin,Ridgway,37.8042,-88.2612
62934,Illinois,Gallatin,Equality,37.7278,-88.3445
62871,Illinois,Gallatin,Omaha,37.8904,-88.2865
62869,Illinois,Gallatin,Norris city,37.9773,-88.3243
62954,Illinois,Gallatin,Junction,37.6952,-88.2491
62027,Illinois,Greene,Eldred,39.2836,-90.5329
62092,Illinois,Greene,White hall,39.4288,-90.4019
62054,Illinois,Greene,Kane,39.2037,-90.3719
62081,Illinois,Greene,Rockbridge,39.2831,-90.2558
62050,Illinois,Greene,Hillview,39.4674,-90.5128
62078,Illinois,Greene,Patterson,39.4806,-90.4829
62098,Illinois,Greene,Wrights,39.3762,-90.2933
62082,Illinois,Greene,Roodhouse,39.4846,-90.3498
62016,Illinois,Greene,Carrollton,39.3009,-90.4092
62044,Illinois,Greene,Greenfield,39.3491,-90.2089
60424,Illinois,Grundy,Gardner,41.1775,-88.338
60481,Illinois,Grundy,Wilmington,41.3078,-88.1467
61360,Illinois,Grundy,Seneca,41.3152,-88.61
